UID,variation_id
ELH003577,13120;29873;98831;98834;98835;98839;98845;98846;98848;98850;190982;374139;421620;427864;560496;623371;660359;750796;801494;801495;813222;850613;866422;870343;870344;1066044;1066954;1070754;1069898;1208476;1213911;1213914;1213916;1321180;1384701;1452575;1470027;1485299;1445004;2000377;2013949;2019400;2018845;2120805;2131688;2678432;2678436;2678445;2929212;2933272;2941442;2945021;2949883;3024114;3024118;3028828;3233349;3233354;13114;13115;13117;13118;29870;29872;98821;98823;98825;98826;98830;98840;98843;98851;98854;98857;98859;98860;98861;98863;98864;98866;98868;98872;98873;98874;98875;98877;98880;98884;98888;98889;98891;98892;98893;98895;98897;98898;98899;98900;98902;98904;236480;281715;284150;372493;374497;427868;437985;467827;522906;556104;559520;559521;559523;560497;569113;587393;596673;636202;658837;744318;801496;801497;829832;838191;848072;866507;942448;937681;940479;952461;955219;964193;970047;957480;973960;973963;973965;973955;987271;1067786;1066312;1066633;1067769;1072114;1069087;1070297;1072483;1070755;1072065;1076002;1074826;1068757;1068758;1070055;1180616;1213912;1213913;1213917;1213919;1275754;1505946;1523359;1465763;1468758;1452579;1452583;1454323;1416497;1457633;1457635;1380598;1452221;1454979;1521093;1453840;1429329;1455641;1381188;1355343;1679125;1702637;1704302;1803135;2143934;2149933;2151878;2170981;2188501;2202769;2202770;2033041;2036196;2079800;2091401;2110257;2432988;2501067;2678431;2678434;2678435;2678437;2678438;2678439;2678441;2678442;2678443;2678444;2678446;2678447;2678448;2921932;2925293;2921591;2932100;2937597;2946266;2943937;2944236;2943444;2947018;2943079;2944992;2945031;2945097;2946758;2948459;2949504;2952606;2952069;2951350;3024116;3024117;3024119;3024120;3233350;3233351;3233352;3233353
ELH003578,161447;590304;1333181
ELH003579,2023692;2936967;2940524;2156496;2103973;2118680
ELH003580,1968159
ELH003581,242340;242343;625277
ELH003582,370956;371384;370928;550624;1722331;1805301;2674904;2674908;2674914;2674942;371215;371510;371437;551707;370465;2674910;2674917;370868;370760;423651;551164;554975;2674916;2674923;2674925;2674932;2674938;2674945
ELH003583,1106;189080;188999;370750;371027;370980;389650;456447;526580;553738;633032;660008;841722;939081;969604;984155;984156;1341524;1452488;1452641;1725810;2415255;1906150;2070447;2440278;2674837;2680953;2681003;2681006;2807189;2879876;2886857;2891903;2915339;194005;526563;526564;973525;1069998;1725006;1725199;1725496;2009112;2034754;2107671;2674776;2681109
ELH003584,1451885;2507228;2811591;559435;559436;638289;2065531;235145;235146;559439
ELH003585,1708532
ELH003586,3062137
ELH003587,132813;813899;1098294;1508575;2031731;2503047
ELH003588,559851
ELH003589,192239;192237;192236;192233;192238;192235;192234;856685;866620;1074281;1299331;1322768;1367200;1369252;1453413;1478004;1518344;1941242;2093364;2972496
ELH003590,156414;402177;402201;422147;434228;521444;539527;623700;817040;932008;941894;975909;1032462;1299776;1332795;1335992;1362359;1454422;1456718;1704352;2144496;1993044;1993045;2106782;2578580;2584921;2627503;2695240;2752455;3058417
ELH003591,1302055;1329621;1456687;2150655
ELH003592,14045;2181214
ELH003593,545678;545679;545680;995868;1029934;1311442;1685248
ELH003594,995868
ELH003595,3233281
ELH003596,1174535;1174537
ELH003597,1174537
ELH003598,30465;30466;849849;1342128;1686123;1686124
ELH003599,8721;8726;217335;217355;280147;521584;521485;574353;655801;650108;845873;842078;850845;861618;872438;932286;938578;1007568;1410982;1403025;1454428;1484682;1684591;1704073;1710337;2030122;2103996;2574629;2574784;2581012;2630392;2630069;2690901;2733979;2782760;2814004;2845763;2915341
ELH003600,7475;7476;222945;222947;930258;1034085;1803965;2633555
ELH003601,7471;7476;222945;222947;587581;987237;1192520;1526253;1687218;1802155;1803965;2585237;3064079
ELH003602,2842124;1349;39555;39556;39557;39559;392464;422966;489012;620489;1032056;1070031;1120081;1177405;1209964;1323858;1323859;1323860;1390256;1417781;1391151;1403007;1431775;1457756;1404163;1527845;1685502;2427843;1899102;1899209;1915899;1921077;1910447;1919041;1932133;1952046;1958578;1958747;2000001;2034435;2044400;2033481;2074973;2097564;2097713;2122294;2118425;2132120;2135517;2135099;2412941;2575939;2635395;2635601;2695037;2710140;2707758;2725339;2731693;2733980;2733982;2733983;2750874;2755692;2770491;2784894;2776380;2776588;2778091;2811969;2807841;2825885;2830751;2833831;2853980;2845291;2846982;2848414;2856844;2861521;2859024;2877726;2879364;2892072;2955790;2958912;2958763;2984578;2985919;2997554;3017788;3076001
ELH003603,39557;39559;489012;620489;1209964;1323859;1457756;1404163;1698790;2427843;2034435;2044400;2122294;2118425;2695037;2706979;2712221;2725339;2770491;2796197;2811969;2807448;2857785;2859024;2873963;2879364;2892072;2984578;2984781;2997554
ELH003604,644220
ELH003605,50930;225360;265475;280571;280591;279933;373097;424374;422769;422934;429362;429704;450599;504017;503791;620101;817300;817211;870787;1033883;1299511;1320913;1324414;1326583;1691654;1705697;1709406;1803973;2500672;2571789;2580759;2662953;16319;16320;16321;50928;50931;50932;208582;225060;225361;225362;265476;265477;265537;280166;280555;280412;280438;280469;280218;280679;280718;372767;372768;373021;373024;381660;419605;419221;423737;419144;419209;420115;423169;419550;426826;430493;429703;432612;432814;432659;450871;451498;452639;450522;489350;488829;489034;489072;503801;504188;503619;504214;504441;504368;504216;522001;522879;523448;523873;523875;545968;546021;546293;559656;620498;620308;620135;620246;638422;817526;817521;816950;817794;817045;818057;818072;817480;1027983;1804196;1217958;1032025;1685822;1207438;1212174;1228379;1318601;1322921;1322922;1322923;1324411;1324413;1325967;1329617;1329633;1334604;1334744;1342082;1345023;1675373;1698030;1712871;1723739;1804190;1806652;2431483;2442723;2443581;2444622;2498421;2498422;2499316;2499393;2506823;2507213;2572530;2574769;2580821;2581070;2581071;2584527;2663004;2663311;3026365;3064494;3235868;806218;559518;3065411
ELH003606,280412;280438;489072;504441;504368;2498421
ELH003607,280469;817480;1322922
ELH003608,402168
ELH003609,12447;212412;462142
ELH003610,2430934
ELH003611,1454211;1356340;2164267;2016140;2083083;2942810;2941916
ELH003612,2506459;3065438
ELH003613,835300
ELH003614,2229213
ELH003615,438834;504109;985820;987949
ELH003616,1076776;1723831;2066821;3065474
ELH003617,205825
ELH003618,12925;585462;692197;1176842;2202868;2859530;3234579
ELH003619,225039;593156;3075992
ELH003620,559447;1706462
ELH003621,8696;8697;189241;655883;649718;664272;651549;855621;834524;1067847;1072574;1072575;1454341;1472461;1453380;1457796;2202870;2500825;2583134;3067865
ELH003622,41776;185473;372501;517289;534370;827209;858738;959675;968515;1072500;1472122;1722989;1744549;1767917;2442320;2442323;2573281;2573308;2950878;2953422;189841;486434;480787;534368;821121;821235;851539;1504349;1456907;1790882;2036254;3148693;3223027;7242;7244;187084;183753;229958;407057;428933;428935;428934;480810;570507;821378;853482;835716;934045;978229;1069194;1072200;1741210;1791039;2036721;2573234;2637552;3148630
ELH003623,666556;1074696;1098351;1251927;2582616;2629883;3236777
ELH003624,437836;488567;523089;559855;620254;807456;817312;817451;985448;1324849;1686006;1705458;1710476;1710913;2441873;2500961;2505899;3235971;523090;598775;829999;916112;974860;985388;1065505;1254734;1430515;1801344;2430577;2576953
ELH003625,2503455;2576012
ELH003626,978216;1098459;2711546;2734020;2746047;2845595;2884844
ELH003627,804379;2712315;2766333;2792725;2826473;2830611;2832462;2840751
ELH003628,471151;471154;917868;1802584
ELH003629,1686264
ELH003630,959057
ELH003631,189234;452128
ELH003632,801585;973566;974887;976225;986019;1013543;1013544;1323494;1176528;1323495;2127928;2570744;2627391
ELH003633,938616;988514;1459882;1405935;1771035;2113183;3227858;2565266
ELH003634,1162886;1322068;1324063;1343348;3236204;1322067;1452931;2017582;2738506;2847460
ELH003635,1343368;1343371
ELH003636,21551;21554;21592;21607;157777;157778;157854;157887;225297;234465;279693;434419;434420;438588;504325;520789;635050;818033;817084;987074;1172591;1180742;1323530;1396776;1452144;1705429;2014461;2031642;2431794;2585578;2690547;2771629;3023119;3011733;3048651;3064892
ELH003637,587387;842910;866715;871211;871212;973361;1065655;1210393;1283919;2945863;2941543;96659;99865;419132;587386;662920;801590;801593;812296;856894;851408;844891;867214;866384;871213;936131;969380;978995;1067703;1210390;1275767;1333701;1414052;1439954;1709529;2202906;2025522;2094484;2101533;2088051;2680959;2680972;2672264;2932904;2926964;2928308;2942207;3028298;3028304;99913;265083;287179;813172;813173;844387;866627;931806;973358;973923;973924;1066707;1068463;1073987;1075887;1180656;1213984;1386538;1444796;1453189;1398186;1373006;1454892;1484059;1433879;1950091;2005215;2130117;2131265;2680965;2680968;2680969;2680973;2680996;2922686;2952686;99866;156384;620109;801594;813174;840786;848307;866778;872032;1067211;1074853;1069458;1210392;1301835;1421076;1457840;1364997;1991480;2029626;2034662;2126820;2680955;2680957;2680977;2680993;2925300;2929818;73455;99867;99870;99874;99875;143167;190990;191358;236470;285386;446253;587388;801596;801597;801598;812299;813044;844579;842319;865858;866829;866833;867150;933277;938912;955768;973360;973362;978992;1039551;1065708;1066483;1067672;1067463;1066787;1066344;1067952;1073266;1074341;1074871;1076789;1069427;1213986;1298444;1333208;1333702;1384992;1468683;1440936;1524347;1503209;1420442;1395608;1426442;1457843;1469683;1456936;2186416;2202908;2191841;1916587;1928144;2027619;2072534;2105089;2106148;2572562;2631804;2680950;2680960;2680963;2680974;2680975;2680980;2680990;2680992;2680998;2928516;2933044;2954108;2953188;3028352;3028377;3064718;3233624;5730;5732;5733;5734;5736;5739;39614;99876;99877;99882;99883;99886;99888;99896;99897;99898;99899;99902;166958;166959;191264;191357;199200;216912;236478;236479;236473;372352;377183;427127;427863;438073;438078;438079;438080;521051;522783;565382;635155;635156;636016;647091;660235;801599;801600;801601;801602;806308;812300;812303;813169;813170;813171;840207;846589;853991;845976;841844;867178;866373;866264;867209;866662;866525;866950;866855;865928;867210;865979;872033;872034;931559;931560;935258;935257;953654;957724;957484;971038;953820;973930;973935;973913;975813;978993;978994;986905;987281;987002;1008477;1013547;1026568;1017521;1023319;1045903;1048130;1048144;1051633;1065687;1065761;1067601;1067464;1070228;1070332;1072460;1068576;1070751;1075122;1071809;1073128;1071990;1074495;1172709;1172710;1190977;1213987;1319944;1333414;1504311;1422112;1394462;1358615;1454340;1388331;1470546;1469937;1446299;1418917;1473421;1418184;1477482;1488642;1452900;1437111;1451950;1482438;1508064;1453581;1346610;1456203;1511792;1495574;1455364;1455373;1404423;1432716;1407037;1447297;1490976;2144426;2182565;2202917;2202910;2202911;2202913;2202915;2202916;1919368;1928755;1939632;1945653;1957393;1951360;1963628;1987684;2007893;2008107;2011329;2015031;2060368;2064249;2087414;2093427;2104669;2102363;2105408;2129122;2118186;2126628;2122413;2129489;2502418;2577511;2680954;2680956;2680958;2680961;2680962;2680966;2680967;2680970;2680971;2680978;2680979;2680981;2680983;2680984;2680985;2680987;2680988;2680989;2680991;2680994;2680995;2680997;2929383;2932631;2921834;2921927;2925302;2925304;2925305;2925306;2925308;2921386;2931827;2944484;2944553;2946448;2943578;2945443;2943159;2948686;2948977;2950516;2952266;2952282;2949995;2951913;2951952;2953637;2953793;2951232;3028426;3028438;5740;446252;587385;659686;859692;851764;973928;1066043;1076902;1454084;1512806;1472000;1364895;2202918;2943494
ELH003638,99902;377183;801602;812303;813171;841844;865928;865979;931560;957484;1008477;1023319;1065761;1071809;1073128;1071990;1074495;1172710;1394462;1477482;1452900;1511792;1455373;1490976;2202917;2202916;1951360;2122413;2680983;2680991;2944484;2948686;2948977;2950516;2953637
ELH003639,2766425;636414;1460093;1677216;2758396;2761795;2868091;2876735;2911403;1468346;2841370
ELH003640,665842;848766;966202;1452817;1451963;1804873;2162033;1990993;2061561;2574003;2930858
ELH003641,633682;1453569;1709679;2428663;2443904;2953220
ELH003642,177636;181636;12408;12409;12412;12414;12415;43625;43626;43627;43628;43629;43634;43636;43637;43638;43639;43648;43649;43659;43673;177855;177644;165533;177634;177807;165549;181649;181639;181622;181642;181641;217496;228409;229336;389145;426997;430390;431937;469526;636610;652329;666939;684831;684850;691967;1319259;1478744;1435754;1699339;1701922;2202920;2202921;2039723;2100789;2115456;2444397;2500774;2582446;2921549;2942386;2939571
ELH003643,1076158
ELH003644,1192313;1516278;1698082;2130774;3064703;2505353;2631391
ELH003645,2505353;2631391
ELH003646,39505
ELH003647,13123;13125;50210;974505;2079629;2098110
ELH003648,222030
ELH003649,1457858;2005054;2083230;2097227;2135593;2630974;2714425
ELH003650,1047654;2577879
ELH003651,2708593
ELH003652,438672;829903;829863;1343345;1424447;1385626;1939914;2078079;2584519;2703750;3063973;3236246;2708593
ELH003653,3028608
ELH003654,30722;197447;280266;419282;421305;496920;553648;552662;556030;553734;620283;620588;801613;866398;937248;958789;971508;1192143;1298334;1455848;1361390;1458420;1458445;1387347;1705706;1723461;1725576;2202953;1925163;2025043;2050545;2124985;2119321;2503079;2503088;2574715;2679458;2679467;2679499;2679531;2690774;2725271;2760845;2795548;2846521;3028696;3028704;133313;517494;554589;555962;556144;553678;560525;865988;960362;954043;973375;1213942;1455965;1503986;1458464;1458934;1878372;2117355;2679547;2679574;2734086;2842425
ELH003655,48526;48535;48543;48544;179773;195916;224746;228414;265287;265979;374592;420781;424937;426782;438023;444203;488648;488733;556449;558293;550083;555362;558057;551509;556624;555931;552599;594236;661126;662197;664697;845843;864410;850326;863100;863680;866608;866716;867167;951232;938418;938062;957334;967291;979194;1065688;1074031;1073368;1071494;1069610;1073394;1069024;1176219;1185075;1213939;1213950;1297135;1411095;1439079;1483629;1475726;1378663;1449973;1456350;1455435;1403290;1457912;1457913;1457160;1518072;1726365;2202958;2202959;2418859;1916213;1992393;1993416;1995065;2012211;2017595;2007627;2022635;2042611;2076814;2086469;2113117;2105881;2124567;2434456;2444232;2445968;2503078;2503094;2578364;2679450;2679459;2679498;2679512;2679570;2703558;2694319;2715441;2734089;2752968;2776480;2831172;2854973;2883986;2997634;3028721
ELH003656,48502;48503;48504;48512;133312;242590;242397;236534;236538;418896;418535;419244;438021;554392;554773;557492;552496;553748;550216;553983;556829;551604;553795;554469;560919;636120;640289;663600;813119;813248;813113;813118;843266;859369;834892;866916;873464;950188;941331;961937;966065;970060;1033290;1065706;1065666;1065755;1069779;1073147;1074519;1074376;1070543;1075659;1071459;1073767;1076931;1213949;1356781;1399636;1469948;1456003;1451568;1453227;1372640;1455442;1387543;1456939;1405431;1486285;1675185;1701124;1708278;1710120;1710738;1723233;1724049;1724620;1724740;1725145;1725381;1725594;1725685;1725891;1726672;2169495;2202966;2202970;2202972;2202973;2011346;2027863;2063575;2089896;2125102;2115882;2119029;2434489;2503872;2679447;2679485;2679487;2679517;2679518;2679526;2679527;2679528;2679533;2679534;2679542;2679567;2679577;2693657;2698873;2743287;2734092;2734093;2760012;2754586;2791014;2815291;2839314;2847645;2958956;3028730;3028733;48497;48499;236533;265288;424939;592698;640716;837118;957389;1068204;1503692;1451960;1709446;2030873;2075425;2679536;2679558;2866458;3001886
ELH003657,100789;423025;423205;981015;1319794;2432918;2952637;3065738;436479;521623;1030256;1208853;1319795;1435827;1723391;2412696;2628350;2636344;100787;689367;870511;988329;2415504;2412697;2431759;2945467;870510;988570;1319793;2193003;2432913;2921941;504367
ELH003658,100789;1319794;2952637;3065738
ELH003659,985966;986836;522095;801625;801626;981417;983152;987180;1334031;1679406;2297832;2431384;3189916
ELH003660,2187516;1968141;1997279;2585593
ELH003661,2819527
ELH003662,2060068
ELH003663,2414356
ELH003664,4355;1048777
ELH003665,2431683
ELH003666,2743364
ELH003667,418386
ELH003668,1324420
ELH003669,280455;3064678
ELH003670,2203016
ELH003671,931345;1477324
ELH003672,383938;380082;432104;1705158;203383;267739;267737;424511;451925;449036;489084;521108;523805;523871;532559;559858;620055;801643;806416;840879;871335;961938;977138;981344;987258;988469;1064459;1066270;1066807;1073511;1073238;1075142;1172594;1184908;1219744;1325815;1333693;1343373;1390163;1434352;1515365;1685881;1708404;1787847;1809597;1809599;1809600;2017677;2023576;2042325;2431726;2575984;2577166;2582417;2672190;2746326;2847910;3075961
ELH003673,380082;432104;1705158;203383;267739;267737;451925;449036;521108;523805;559858;801643;806416;871335;977138;981344;987258;1066270;1073511;1073238;1172594;1184908;1219744;1343373;1390163;1434352;1515365;1685881;1708404;1787847;1809597;1809599;1809600;2023576;2042325;2431726;2575984;2577166;2582417;2672190;2746326
ELH003674,426453;1064935;2046531;2446026;2507032;2821766;2862960
ELH003675,1175765;3054657;1299465;1334733;1398077;1685612;1693106;2579922
ELH003676,7580;7588;208603;379919;872163;1404181;1066751;1698840;1724932;1726812;2114712;2677758;2735384;2810432;2817687;2843164;2834074;2840913;2861585;2997669;7581;7587;498045;558590;806439;812375;853270;962882;1184900;1520753;1454975;1482969;1379590;1474610;1724882;1725221;1725332;1725861;2136846;1948044;1973968;2576187;2677756;2677757;2677759;2677760;2677761;2677762;2677763;2677764;2677765;2677766;2758943;2760451;2782463;2789898;2793186;2800295;2806346;2812949;2856456;2964083
ELH003677,3220924
ELH003678,3065947
ELH003679,939260;1323315
